iter	RMSE
4304	0.02947736992
4305	0.02947127874
4306	0.02946703285
4307	0.02946532051
4308	0.0294609502
4309	0.02945747288
4310	0.02945024468
4311	0.02944380413
4312	0.02944117137
4313	0.0294352198
4314	0.02943052196
4315	0.02942754484
4316	0.02942200106
4317	0.02941710437
4318	0.0294144284
4319	0.02941338972
4320	0.02940834946
4321	0.02940384495
4322	0.02940164762
4323	0.02939357726
4324	0.02938783339
4325	0.02938584026
4326	0.02938185698
4327	0.02937853671
4328	0.02937573087
4329	0.02936938158
4330	0.02936728609
4331	0.02936405108
4332	0.02936157732
4333	0.02935569905
4334	0.02935014373
4335	0.02934557743
4336	0.02934016096
4337	0.02933094288
4338	0.02932525373
4339	0.02932189578
4340	0.02931751279
4341	0.02931537431
4342	0.02931238236
4343	0.02930809882
4344	0.02930303291
4345	0.02929862458
4346	0.0292961748
4347	0.02928928314
4348	0.02928573376
4349	0.0292831186
4350	0.02927903396
4351	0.02927724306
4352	0.02927312376
4353	0.02927081959
4354	0.02926712171
4355	0.029263708
4356	0.02925981599
4357	0.02925626464
4358	0.02924934642
4359	0.02924402809
4360	0.02923372786
4361	0.02922830062
4362	0.02921867034
4363	0.02921456899
4364	0.02921192014
4365	0.02920797099
4366	0.0291996
4367	0.02919597476
4368	0.02919463755
4369	0.02919026811
4370	0.02918261448
4371	0.02917979506
4372	0.02917430092
4373	0.02917233898
4374	0.02916894405
4375	0.02916579899
4376	0.0291614699
4377	0.02915949135
4378	0.02915535549
4379	0.02915302354
4380	0.02914987937
4381	0.02914619059
4382	0.02914424818
4383	0.02913943365
4384	0.029136306
4385	0.02913206148
4386	0.02912961494
4387	0.0291132048
4388	0.02910792055
4389	0.029104175
4390	0.02910044225
4391	0.02909632995
4392	0.02909488026
4393	0.02909223082
4394	0.02909018265
4395	0.02908709069
4396	0.0290817778
4397	0.02907894195
4398	0.0290768114
4399	0.02907557254
4400	0.02906760819
4401	0.02906543868
4402	0.02906298362
4403	0.0290555579
4404	0.02905167894
4405	0.02904861593
4406	0.02904463061
4407	0.02903958832
4408	0.02903522297
4409	0.02903229904
4410	0.02903038551
4411	0.02902223177
4412	0.02901870688
4413	0.0290161046
4414	0.02900645924
4415	0.02900522722
4416	0.02899790244
4417	0.02899051652
4418	0.02899046501
4419	0.02898840426
4420	0.02898128372
4421	0.02897694427
4422	0.02897400496
4423	0.0289722643
4424	0.02896956377
4425	0.02896679544
4426	0.02896301862
4427	0.02895954105
4428	0.02895673401
4429	0.02895364848
4430	0.02895068183
4431	0.02894965075
4432	0.02894601842
4433	0.0289414079
4434	0.02893885147
4435	0.02893604573
4436	0.02893277477
4437	0.02893012647
4438	0.02892869231
4439	0.02892560945
4440	0.0289240467
4441	0.0289208318
4442	0.0289192793
4443	0.02891268383
4444	0.02890495992
4445	0.02889878333
4446	0.02889221432
4447	0.02888580908
4448	0.02888050184
4449	0.02886546288
4450	0.02886249169
4451	0.02886070618
4452	0.02885729793
4453	0.02885288863
4454	0.02884647625
4455	0.02884463114
4456	0.02884222659
4457	0.02883993616
4458	0.02883355802
4459	0.02882973871
4460	0.02882745965
4461	0.0288207927
4462	0.02881556234
4463	0.0288105392
4464	0.02880396704
4465	0.02879908562
4466	0.02879434363
4467	0.0287926445
4468	0.02878568747
4469	0.02878047825
4470	0.02877586807
4471	0.02877071984
4472	0.0287663091
4473	0.02876202275
4474	0.02875535171
4475	0.02875154421
4476	0.02874746912
4477	0.02874500013
4478	0.0287420029
4479	0.02873915886
4480	0.02873528294
4481	0.02873140371
4482	0.02872744031
4483	0.02872351842
4484	0.02871970581
4485	0.02871761365
4486	0.02871439064
4487	0.02871105744
4488	0.02870735018
4489	0.02870497131
4490	0.02869816519
4491	0.02869382862
4492	0.02868943805
4493	0.02868519052
4494	0.02868182013
4495	0.02867786865
4496	0.02867446572
4497	0.028667254
4498	0.02866487851
4499	0.02866335902
4500	0.02866162659
4501	0.02865939108
4502	0.02865602538
4503	0.02865275274
4504	0.02864802852
4505	0.0286457586
4506	0.02864108173
4507	0.02863783181
4508	0.0286347627
4509	0.02863132719
4510	0.02863065406
4511	0.0286275118
4512	0.028624529
4513	0.02862171444
4514	0.02861861021
4515	0.02861628847
4516	0.02860913429
4517	0.02860605284
4518	0.02859828072
4519	0.02859248816
4520	0.02858981993
4521	0.02858736867
4522	0.02858419526
4523	0.02858208522
4524	0.02858028408
4525	0.02857805283
4526	0.02857464511
4527	0.02857131108
4528	0.0285688163
4529	0.02856451968
4530	0.02855875709
4531	0.02855478715
4532	0.02855117903
4533	0.02854192955
4534	0.028538124
4535	0.0285352769
4536	0.02853231257
4537	0.02852996853
4538	0.02852808353
4539	0.02852370817
4540	0.02852099188
4541	0.0285152681
4542	0.0285121234
4543	0.02851076014
4544	0.02850680666
4545	0.02849784864
4546	0.02849063877
4547	0.02848450869
4548	0.02848069866
4549	0.02847808048
4550	0.0284738728
4551	0.02847121256
4552	0.0284702084
4553	0.02846612216
4554	0.02846389289
4555	0.02846200739
4556	0.02845847111
4557	0.02845126539
4558	0.02844776691
4559	0.02844677814
4560	0.02844288401
4561	0.02844146294
4562	0.02843938106
4563	0.02843676967
4564	0.02842981871
4565	0.02842595785
4566	0.02842114811
4567	0.02841731387
4568	0.0284166201
4569	0.02841652605
4570	0.02841404166
4571	0.02841025859
4572	0.02840831222
4573	0.02840484422
4574	0.02840372674
4575	0.02840368077
4576	0.02840128073
4577	0.02839786438
4578	0.02839348137
4579	0.02838908109
4580	0.02838745103
4581	0.02838296135
4582	0.02838227644
4583	0.02838124024
4584	0.02837531607
4585	0.0283744208
4586	0.02837122994
4587	0.02836274816
4588	0.02836068953
4589	0.02835676257
4590	0.02835449202
4591	0.0283510462
4592	0.02834449819
4593	0.02834165535
4594	0.0283388318
4595	0.02833500203
4596	0.02833071949
4597	0.02832567804
4598	0.02832236362
4599	0.02831572102
4600	0.02831300163
4601	0.02831022526
4602	0.02830369577
4603	0.02830210809
4604	0.02829858122
4605	0.0282974229
4606	0.02829588082
4607	0.02829185361
4608	0.02829084685
4609	0.02828806399
4610	0.02828747227
4611	0.02828562705
4612	0.02828309823
4613	0.02827985253
4614	0.02827800421
4615	0.02827416311
4616	0.02827157567
4617	0.02826947126
4618	0.02826472254
4619	0.02825944143
4620	0.02825187656
4621	0.02824933968
4622	0.02824663028
4623	0.02824005331
4624	0.02823087635
4625	0.02822499251
4626	0.02822188264
4627	0.02821954899
4628	0.02821663984
4629	0.0282080922
4630	0.02820357333
4631	0.0281991052
4632	0.02819638737
4633	0.02819135505
4634	0.02819122369
4635	0.02818674756
4636	0.02818389622
4637	0.02817859004
4638	0.02817236617
4639	0.02816953606
4640	0.02816690392
4641	0.02816396112
4642	0.02815842575
4643	0.02815386148
4644	0.02815285678
4645	0.02815149091
4646	0.02815090348
4647	0.02814804968
4648	0.02814622675
4649	0.02814350101
4650	0.02814166297
4651	0.02813855735
4652	0.02813643256
4653	0.02813546164
4654	0.02813403613
4655	0.02813042559
4656	0.02812758381
4657	0.02812556145
4658	0.02812294701
4659	0.02812241013
4660	0.02811921173
4661	0.02811637821
4662	0.02811132212
4663	0.02810713228
4664	0.02810709123
4665	0.02810332877
4666	0.02809771245
4667	0.0280961765
4668	0.02809218777
4669	0.02808594962
4670	0.0280817621
4671	0.02807828277
4672	0.02807533814
4673	0.02807301988
4674	0.02806939432
4675	0.02806695332
4676	0.02806485592
4677	0.02805579
4678	0.02805159739
4679	0.02804550607
4680	0.02804409907
4681	0.02804050472
4682	0.02803634339
4683	0.02803148654
4684	0.02802841342
4685	0.02802787164
4686	0.02802395142
4687	0.0280215009
4688	0.02801808354
4689	0.02801533025
4690	0.0280129261
4691	0.02800981862
4692	0.02800976249
4693	0.02800709706
4694	0.0280056893
4695	0.02799954436
4696	0.02799264594
4697	0.02799133425
4698	0.02798516423
4699	0.02798313554
4700	0.02798006957
4701	0.02797454653
4702	0.02797139507
4703	0.02796747368
4704	0.02795963219
4705	0.02795681335
4706	0.02795562576
4707	0.02795186119
4708	0.02794818886
4709	0.02794543874
4710	0.0279431662
4711	0.02793812787
4712	0.02793512072
4713	0.02793178524
4714	0.02792898347
4715	0.02792497152
4716	0.02792322431
4717	0.02791818478
4718	0.02791519878
4719	0.02791319399
4720	0.02790780948
4721	0.02790219703
4722	0.02789941542
4723	0.0278957744
4724	0.027893439
4725	0.02789061285
4726	0.02789055774
4727	0.02788818922
4728	0.02788493345
4729	0.02788445755
4730	0.02788154813
4731	0.02787814631
4732	0.02787541149
4733	0.02787076371
4734	0.02786870599
4735	0.02786562597
4736	0.02786209767
4737	0.02785935641
4738	0.02785202599
4739	0.02784735165
4740	0.0278436361
4741	0.02784359966
4742	0.02783911503
4743	0.02783642739
4744	0.02783281593
4745	0.02783071821
4746	0.02782526189
4747	0.02782163712
4748	0.02781457206
4749	0.02781261056
4750	0.0278099516
4751	0.02780359308
4752	0.02780153872
4753	0.02779914891
4754	0.02779752318
4755	0.02779558406
4756	0.02778915174
4757	0.02778654681
4758	0.02778496762
4759	0.02778247699
4760	0.02778168095
4761	0.02777959528
4762	0.02777800093
4763	0.02777753209
4764	0.02777586226
4765	0.02777274018
4766	0.02777078121
4767	0.02776793498
4768	0.0277668739
4769	0.02776435592
4770	0.02776367979
4771	0.02775999225
4772	0.02775913768
4773	0.02775540219
4774	0.02775154711
4775	0.02774714441
4776	0.02774386705
4777	0.02774130081
4778	0.0277385571
4779	0.02773637781
4780	0.02773393137
4781	0.02773073653
4782	0.02772608337
4783	0.02772423495
4784	0.02771568453
4785	0.02771298163
4786	0.02771021505
4787	0.02770782385
4788	0.02770471533
4789	0.027702476
4790	0.02770076922
4791	0.02769846007
4792	0.02769788515
4793	0.02769662614
4794	0.02769502002
4795	0.02769356641
4796	0.02768948965
4797	0.02768795673
4798	0.02768529428
4799	0.02768335627
4800	0.02768064461
4801	0.02767909872
4802	0.02767706036
4803	0.02767391621
4804	0.02767163806
4805	0.02766700221
4806	0.0276614961
4807	0.02765672365
4808	0.0276547873
4809	0.02765431166
4810	0.02765128286
4811	0.02764935421
4812	0.02764606731
4813	0.02764033691
4814	0.02763773149
4815	0.02763726105
4816	0.02763521889
4817	0.02763174558
4818	0.02762381332
4819	0.0276205171
4820	0.02761730001
4821	0.02761255801
4822	0.0276108382
4823	0.02760772927
4824	0.02760400163
4825	0.02760100423
4826	0.02760022352
4827	0.02759706151
4828	0.02759509735
4829	0.02759294008
4830	0.02759102878
4831	0.0275767895
4832	0.0275729054
4833	0.0275672582
4834	0.02756484741
4835	0.0275612929
4836	0.0275585582
4837	0.02755354248
4838	0.02754891935
4839	0.02754650624
4840	0.02754326701
4841	0.02754071913
4842	0.02753766133
4843	0.02753438395
4844	0.02753059601
4845	0.02752364558
4846	0.02752063501
4847	0.02751865259
4848	0.02751640343
4849	0.0275144611
4850	0.02751037102
4851	0.02750763874
4852	0.02750445047
4853	0.02749908534
4854	0.02749628134
4855	0.02749425319
4856	0.02749213905
4857	0.02748584008
4858	0.02748353175
4859	0.02748229506
4860	0.02747893094
4861	0.02747658324
4862	0.0274750705
4863	0.02747208112
4864	0.02746935896
4865	0.02746498877
4866	0.02746189289
4867	0.02745803303
4868	0.02745657344
4869	0.02745294614
4870	0.02744901514
4871	0.02744627895
4872	0.02744482373
4873	0.02744148865
4874	0.02743970436
4875	0.02743685684
4876	0.02743304835
4877	0.02743173696
4878	0.02742914638
4879	0.02742481617
4880	0.02742259194
4881	0.02741975492
4882	0.02741140751
4883	0.02740912547
4884	0.02740548896
4885	0.02740168208
4886	0.02740113113
4887	0.02739879205
4888	0.02739315308
4889	0.02738945604
4890	0.02738630615
4891	0.0273825337
4892	0.02737909962
4893	0.02737625171
4894	0.02737571759
4895	0.02737271506
4896	0.02737035205
4897	0.02736486852
4898	0.02736134979
4899	0.02735881369
4900	0.02735635249
4901	0.02735352027
4902	0.02735050623
4903	0.027347321
4904	0.02734427971
4905	0.0273417406
4906	0.02733929934
4907	0.02733593203
4908	0.02733329009
4909	0.027330064
4910	0.02732431674
4911	0.02732404212
4912	0.02731983139
4913	0.0273164662
4914	0.02731476724
4915	0.02729878712
4916	0.02729621371
4917	0.02729343254
4918	0.02728940232
4919	0.02728825316
4920	0.02728567338
4921	0.02728246838
4922	0.02727967966
4923	0.02727871762
4924	0.02727606075
4925	0.02726721127
4926	0.02726183461
4927	0.02725820742
4928	0.02725368706
4929	0.02725091989
4930	0.02724720822
4931	0.02724557802
4932	0.02723991941
4933	0.02723736656
4934	0.02723554863
4935	0.02723220611
4936	0.02722911943
4937	0.0272270346
4938	0.0272243754
4939	0.02722112622
4940	0.02721796691
4941	0.02721351168
4942	0.02721238071
4943	0.02720915777
4944	0.0272053139
4945	0.0272024962
4946	0.02720151687
4947	0.02720112608
4948	0.02719700712
4949	0.02719020181
4950	0.02718613295
4951	0.02718255616
4952	0.02717952411
4953	0.02717562891
4954	0.02717488342
4955	0.0271699693
4956	0.02716344881
4957	0.02716101184
4958	0.02715721669
4959	0.02715445157
4960	0.02715257808
4961	0.02714920053
4962	0.02714500077
4963	0.02714175911
4964	0.02713912085
4965	0.02713167334
4966	0.02713003506
4967	0.02712747327
4968	0.02712509095
4969	0.02712295019
4970	0.02711664868
4971	0.02711442631
4972	0.02711181888
4973	0.02710816792
4974	0.02710505615
4975	0.02710153806
4976	0.02709882274
4977	0.02709736178
4978	0.02709709271
4979	0.02709167938
4980	0.0270882246
4981	0.02708468704
4982	0.02708267765
4983	0.02707858837
4984	0.02707559962
4985	0.02707026241
4986	0.02706782115
4987	0.02706405114
4988	0.0270607852
4989	0.02705539182
4990	0.02705281317
4991	0.02705021473
4992	0.02704725809
4993	0.02704255853
4994	0.0270406311
4995	0.02703795649
4996	0.02703508085
4997	0.02703389849
4998	0.02703248828
4999	0.02703080397
